GeoId|Geography|LEAID|Year|Iteration|CDP02.2_10est|CDP02.2_10moe|CDP02.2_11est|CDP02.2_11moe|CDP02.2_11pct|CDP02.2_11pctmoe|CDP02.2_12est|CDP02.2_12moe|CDP02.2_12pct|CDP02.2_12pctmoe|CDP02.2_13est|CDP02.2_13moe|CDP02.2_13pct|CDP02.2_13pctmoe|CDP02.2_14est|CDP02.2_14moe|CDP02.2_14pct|CDP02.2_14pctmoe|CDP02.2_15est|CDP02.2_15moe|CDP02.2_15pct|CDP02.2_15pctmoe
97000US4704350|Warren County School District, AZ|4704350|2014-2018|102|7230|165|380|108|5.3|1.4|390|131|5.4|1.8|4455|219|61.6|3.0|2010|201|27.8|2.6|0|26|0.0|0.5
97000US3704740|Warren County Schools, AZ|3704740|2014-2018|102|2915|121|80|54|2.7|1.8|145|73|5.0|2.4|1720|136|59.0|4.5|975|138|33.4|4.5|0|23|0.0|1.2
97000US3904500|Warrensville Heights City School District, AZ|3904500|2014-2018|102|2840|354|250|128|8.8|4.6|280|112|9.9|3.9|1530|249|53.9|4.9|780|193|27.5|5.7|0|18|0.0|1.0
97000US4704380|Washington County School District, AZ|4704380|2014-2018|102|10895|531|655|191|6.0|1.7|600|183|5.5|1.6|6550|468|60.1|3.5|3090|325|28.4|2.7|0|29|0.0|0.3
97000US3704800|Washington County Schools, AZ|3704800|2014-2018|102|1840|199|50|44|2.7|2.3|60|59|3.3|3.2|1105|132|60.1|7.1|625|159|34.0|6.6|0|19|0.0|1.9
97000US3904823|Washington Local School District, AZ|3904823|2014-2018|102|8200|509|540|173|6.6|2.1|425|131|5.2|1.6|4630|407|56.5|3.5|2605|356|31.8|3.8|0|24|0.0|0.4
97000US3904965|Washington-Nile Local School District, AZ|3904965|2014-2018|102|1480|198|150|91|10.1|6.3|85|61|5.7|4.2|730|156|49.3|8.5|520|164|35.1|9.1|0|16|0.0|2.0
97000US3704830|Watauga County Schools, AZ|3704830|2014-2018|102|5010|142|0|29|0.0|0.7|675|143|13.5|2.9|2775|187|55.4|3.4|1565|137|31.2|2.5|0|29|0.0|0.7
97000US2804500|Water Valley School District, AZ|2804500|2014-2018|102|1290|308|155|98|12.0|6.9|105|83|8.1|6.0|785|236|60.9|11.8|245|132|19.0|9.6|0|18|0.0|2.9
97000US0904830|Waterbury School District, AZ|0904830|2014-2018|102|21735|943|1790|360|8.2|1.6|1700|282|7.8|1.4|12210|651|56.2|2.3|6030|599|27.7|2.1|0|29|0.0|0.2
97000US0904860|Waterford School District, AZ|0904860|2014-2018|102|2895|271|215|89|7.4|3.0|355|120|12.3|4.4|1495|253|51.6|6.1|830|185|28.7|5.8|0|19|0.0|1.2
97000US3904924|Waterloo Local School District, AZ|3904924|2014-2018|102|1410|173|45|41|3.2|3.0|80|56|5.7|4.0|770|147|54.6|9.4|515|136|36.5|7.6|0|16|0.0|2.1
97000US0904890|Watertown School District, AZ|0904890|2014-2018|102|3815|393|405|145|10.6|3.8|325|116|8.5|3.0|1940|351|50.9|7.0|1145|292|30.0|7.1|0|23|0.0|0.9
97000US3904564|Wauseon Exempted Village School District, AZ|3904564|2014-2018|102|2060|264|205|112|10.0|5.3|125|70|6.1|3.5|1110|214|53.9|8.1|620|158|30.1|6.4|0|18|0.0|1.4
97000US3904914|Waverly City School District, AZ|3904914|2014-2018|102|2125|370|140|88|6.6|4.0|150|89|7.1|4.2|1135|258|53.4|8.0|700|221|32.9|8.1|0|18|0.0|1.4
97000US3704880|Wayne County Public Schools, AZ|3704880|2014-2018|102|22135|331|1130|251|5.1|1.1|1360|311|6.1|1.4|13365|428|60.4|2.2|6280|338|28.4|1.4|0|29|0.0|0.2
97000US2804530|Wayne County School District, AZ|2804530|2014-2018|102|3635|195|0|24|0.0|1.0|330|187|9.1|5.0|2270|307|62.4|8.4|1035|192|28.5|4.7|0|24|0.0|1.0
97000US4704440|Wayne County School District, AZ|4704440|2014-2018|102|2355|113|100|56|4.2|2.3|345|96|14.6|4.2|1210|130|51.4|4.7|700|76|29.7|3.2|0|19|0.0|1.5
97000US3904903|Wayne Trace Local School District, AZ|3904903|2014-2018|102|955|191|75|47|7.9|4.7|50|25|5.2|2.3|600|147|62.8|7.4|230|75|24.1|7.0|0|16|0.0|3.1
97000US3904597|Waynesfield-Goshen Local School District, AZ|3904597|2014-2018|102|470|129|90|45|19.1|6.6|20|11|4.3|2.7|240|73|51.1|7.6|120|49|25.5|8.0|0|11|0.0|6.2
97000US4704470|Weakley County School District, AZ|4704470|2014-2018|102|4975|167|300|123|6.0|2.4|275|104|5.5|2.1|2940|161|59.1|3.2|1460|151|29.3|2.8|0|26|0.0|0.7
97000US2804560|Webster County School District, AZ|2804560|2014-2018|102|1755|56|0|18|0.0|2.1|175|69|10.0|4.0|1085|87|61.8|4.4|495|39|28.2|1.8|0|18|0.0|2.1
97000US0804200|Weld County School District RE-1, AZ|0804200|2014-2018|102|1845|212|130|49|7.0|2.7|135|62|7.3|3.2|1075|143|58.3|4.9|505|121|27.4|5.4|0|17|0.0|1.7
97000US0804020|Weld County School District RE-8, AZ|0804020|2014-2018|102|2990|412|175|66|5.9|2.1|290|96|9.7|3.0|1635|282|54.7|4.4|885|158|29.6|4.1|0|19|0.0|1.1
97000US3704890|Weldon City Schools, AZ|3704890|2014-2018|102|1745|333|200|132|11.5|6.5|95|60|5.4|3.3|1060|237|60.7|8.7|385|142|22.1|8.1|0|17|0.0|2.0
97000US3904565|Wellington Exempted Village School District, AZ|3904565|2014-2018|102|1525|278|45|41|3.0|2.8|55|49|3.6|3.2|915|286|60.0|11.7|510|157|33.4|11.1|0|16|0.0|1.9
97000US3904502|Wellston City School District, AZ|3904502|2014-2018|102|1955|294|70|53|3.6|2.6|135|82|6.9|4.0|1225|219|62.7|7.0|530|159|27.1|7.1|0|16|0.0|1.5
97000US3904503|Wellsville Local School District, AZ|3904503|2014-2018|102|1010|207|45|35|4.5|3.7|80|48|7.9|5.2|680|178|67.3|7.7|210|78|20.8|5.8|0|11|0.0|2.9
97000US1804500|Wes-Del Community Schools, AZ|1804500|2014-2018|102|835|157|0|16|0.0|3.5|100|60|12.0|8.3|430|134|51.5|9.8|305|88|36.5|7.0|0|16|0.0|3.5
97000US3904838|West Branch Local School District, AZ|3904838|2014-2018|102|2130|213|160|68|7.5|3.0|60|43|2.8|2.2|1165|159|54.7|5.9|740|159|34.7|6.1|0|18|0.0|1.4
97000US4704490|West Carroll Special District, AZ|4704490|2014-2018|102|925|180|95|76|10.3|7.6|4|7|0.4|1.1|495|131|53.5|9.3|330|94|35.7|8.3|0|17|0.0|3.7
97000US3904505|West Carrollton City School District, AZ|3904505|2014-2018|102|4405|418|395|172|9.0|3.6|480|144|10.9|3.0|2490|335|56.5|6.2|1040|248|23.6|5.3|0|21|0.0|0.7
97000US3904635|West Clermont Local School District, AZ|3904635|2014-2018|102|10940|602|990|227|9.0|2.0|680|153|6.2|1.4|6685|449|61.1|2.8|2580|337|23.6|2.5|0|27|0.0|0.3
97000US3904722|West Geauga Local School District, AZ|3904722|2014-2018|102|2625|241|175|81|6.7|3.0|105|50|4.0|2.0|1545|270|58.9|8.5|800|232|30.5|8.5|0|18|0.0|1.1
97000US0904920|West Hartford School District, AZ|0904920|2014-2018|102|11980|547|1010|147|8.4|1.2|485|98|4.0|0.8|6795|470|56.7|2.9|3690|394|30.8|2.9|0|29|0.0|0.3
97000US0904950|West Haven School District, AZ|0904950|2014-2018|102|8210|633|495|165|6.0|2.0|525|178|6.4|2.1|5100|529|62.1|4.2|2085|399|25.4|4.4|0|29|0.0|0.4
97000US3904769|West Holmes Local School District, AZ|3904769|2014-2018|102|3825|309|100|49|2.6|1.3|275|119|7.2|3.0|2470|248|64.6|4.5|985|171|25.8|3.9|0|18|0.0|0.8
97000US2804590|West Jasper School District, AZ|2804590|2014-2018|102|1720|267|140|85|8.1|4.5|150|103|8.7|5.4|900|191|52.3|9.2|530|157|30.8|7.9|0|18|0.0|2.2
97000US3904621|West Liberty-Salem Local School District, AZ|3904621|2014-2018|102|1010|188|90|64|8.9|6.1|45|43|4.5|4.1|590|152|58.4|8.8|280|88|27.7|7.9|0|16|0.0|2.9
97000US3904888|West Muskingum Local School District, AZ|3904888|2014-2018|102|1925|325|25|34|1.3|1.8|250|126|13.0|5.7|1080|256|56.1|7.8|570|137|29.6|7.4|0|18|0.0|1.5
97000US2804650|West Tallahatchie School, AZ|2804650|2014-2018|102|880|222|230|104|26.1|10.4|70|59|8.0|6.3|425|132|48.3|8.8|155|65|17.6|5.9|0|18|0.0|4.2
97000US3904606|Western Brown Local School District, AZ|3904606|2014-2018|102|2705|330|170|82|6.3|2.8|130|73|4.8|2.8|1525|283|56.4|6.2|875|175|32.3|5.9|0|18|0.0|1.1
97000US2804680|Western Line School District, AZ|2804680|2014-2018|102|2195|270|115|83|5.2|3.6|110|76|5.0|3.1|1405|224|64.0|7.6|560|159|25.5|7.1|0|20|0.0|1.7
97000US3904915|Western Local School District, AZ|3904915|2014-2018|102|1035|329|85|84|8.2|7.0|150|86|14.5|7.1|520|176|50.2|14.1|285|177|27.5|13.2|0|11|0.0|2.9
97000US3904774|Western Reserve Local School District (Erie and Huron Counties), AZ|3904774|2014-2018|102|1455|250|105|65|7.2|4.5|55|50|3.8|3.4|900|197|61.9|9.0|400|140|27.5|7.8|0|16|0.0|2.0
97000US3904839|Western Reserve Local School District (Mahoning County), AZ|3904839|2014-2018|102|565|81|90|55|15.9|9.3|60|40|10.6|6.6|260|62|46.0|8.8|155|63|27.4|11.6|0|11|0.0|5.2
97000US1804470|Western School Corporation, AZ|1804470|2014-2018|102|2465|255|0|18|0.0|1.2|145|77|5.9|3.1|1595|227|64.7|5.2|725|141|29.4|5.3|0|18|0.0|1.2
97000US3904504|Westerville City School District, AZ|3904504|2014-2018|102|19185|983|1630|354|8.5|1.8|1270|264|6.6|1.3|10650|765|55.5|2.3|5640|527|29.4|2.5|0|27|0.0|0.2
97000US3904910|Westfall Local School District, AZ|3904910|2014-2018|102|1665|236|160|92|9.6|5.2|80|43|4.8|2.7|965|179|58.0|6.6|465|116|27.9|5.8|0|16|0.0|1.8
97000US3904506|Westlake City School District, AZ|3904506|2014-2018|102|5330|349|575|135|10.8|2.6|425|127|8.0|2.4|2825|336|53.0|4.0|1505|199|28.2|3.6|0|24|0.0|0.6
97000US5604830|Weston County School District 1, AZ|5604830|2014-2018|102|880|143|0|17|0.0|3.6|85|69|9.7|8.4|620|161|70.5|10.4|175|55|19.9|6.5|0|17|0.0|3.6
97000US0504020|Westside Consolidated School District, AZ|0504020|2014-2018|102|1770|373|125|55|7.1|3.4|145|81|8.2|4.7|1035|317|58.5|8.8|460|137|26.0|6.9|0|17|0.0|1.8
97000US3904966|Wheelersburg Local School District, AZ|3904966|2014-2018|102|1480|246|135|75|9.1|5.0|135|87|9.1|5.8|850|226|57.4|9.1|355|118|24.0|8.1|0|16|0.0|2.0
97000US4704500|White County School District, AZ|4704500|2014-2018|102|4455|191|240|109|5.4|2.4|350|110|7.9|2.5|2630|180|59.0|4.1|1235|187|27.7|3.6|0|23|0.0|0.8
97000US3904507|Whitehall City School District, AZ|3904507|2014-2018|102|4005|391|415|134|10.4|3.2|280|114|7.0|2.8|2430|301|60.7|5.1|885|205|22.1|4.5|0|18|0.0|0.7
97000US3704920|Whiteville City Schools, AZ|3704920|2014-2018|102|2315|313|125|90|5.4|3.8|115|89|5.0|3.6|1425|245|61.6|7.2|650|170|28.1|6.6|0|19|0.0|1.5
97000US3904508|Wickliffe City School District, AZ|3904508|2014-2018|102|1705|228|75|48|4.4|2.8|155|77|9.1|4.3|1085|192|63.6|6.7|390|120|22.9|6.4|0|18|0.0|1.7
97000US3704950|Wilkes County Schools, AZ|3704950|2014-2018|102|11295|193|630|183|5.6|1.6|745|194|6.6|1.7|6510|269|57.6|2.5|3410|239|30.2|2.0|0|29|0.0|0.3
97000US2804710|Wilkinson County School District, AZ|2804710|2014-2018|102|1500|131|150|64|10.0|4.1|85|61|5.7|4.4|760|125|50.7|8.5|505|160|33.7|8.8|0|18|0.0|2.5
97000US3904509|Willard City School District, AZ|3904509|2014-2018|102|2215|328|75|45|3.4|2.1|230|88|10.4|4.1|1280|206|57.8|6.4|625|204|28.2|6.4|0|18|0.0|1.3
97000US5104020|Williamsburg City Public Schools, AZ|5104020|2014-2018|102|1175|132|95|38|8.1|3.1|65|45|5.5|3.9|685|121|58.3|7.8|330|106|28.1|8.4|0|19|0.0|2.7
97000US3904636|Williamsburg Local School District, AZ|3904636|2014-2018|102|1165|173|35|44|3.0|3.7|75|49|6.4|4.4|770|211|66.1|11.7|285|96|24.5|9.2|0|16|0.0|2.5
97000US4704530|Williamson County School District, AZ|4704530|2014-2018|102|44970|736|4055|396|9.0|0.8|2995|355|6.7|0.8|24810|626|55.2|1.2|13110|499|29.2|1.0|0|29|0.0|0.1
97000US3904510|Willoughby-Eastlake City School District, AZ|3904510|2014-2018|102|10095|482|645|158|6.4|1.5|845|188|8.4|1.9|5475|365|54.2|2.8|3135|324|31.1|2.6|0|27|0.0|0.3
97000US3904511|Wilmington City School District, AZ|3904511|2014-2018|102|3225|311|235|88|7.3|2.8|280|111|8.7|3.2|1695|245|52.6|5.2|1015|168|31.5|4.7|0|21|0.0|0.9
97000US4704550|Wilson County School District, AZ|4704550|2014-2018|102|19540|679|1930|350|9.9|1.7|1265|263|6.5|1.3|10720|545|54.9|2.0|5630|332|28.8|1.7|0|29|0.0|0.2
97000US5104050|Winchester City Public Schools, AZ|5104050|2014-2018|102|4950|232|285|126|5.8|2.4|205|135|4.1|2.7|3055|238|61.7|5.8|1405|289|28.4|5.2|0|22|0.0|0.7
97000US3904566|Windham Exempted Village School District, AZ|3904566|2014-2018|102|605|106|45|28|7.4|4.5|65|44|10.7|7.0|330|81|54.5|10.2|165|66|27.3|9.5|0|11|0.0|4.8
97000US2804740|Winona Separate School District, AZ|2804740|2014-2018|102|1035|155|0|13|0.0|3.6|75|65|7.2|6.5|635|136|61.4|7.0|325|58|31.4|4.4|0|13|0.0|3.6
97000US3904408|Winton Woods City School District, AZ|3904408|2014-2018|102|5230|497|430|158|8.2|3.0|480|317|9.2|5.9|2975|436|56.9|6.3|1345|360|25.7|6.9|0|21|0.0|0.6
97000US5104080|Wise County Public Schools, AZ|5104080|2014-2018|102|6050|132|270|105|4.5|1.7|505|144|8.3|2.3|3550|242|58.7|4.3|1725|177|28.5|2.7|0|25|0.0|0.5
97000US3904957|Woodmore Local School District, AZ|3904957|2014-2018|102|1245|146|105|54|8.4|4.3|50|34|4.0|2.7|690|118|55.4|6.6|400|99|32.1|7.3|0|16|0.0|2.4
97000US3904997|Woodridge Local School District, AZ|3904997|2014-2018|102|2465|322|340|211|13.8|8.0|90|71|3.7|3.0|1375|247|55.8|8.2|665|168|27.0|6.1|0|18|0.0|1.2
97000US3904513|Worthington City School District, AZ|3904513|2014-2018|102|12405|614|1380|197|11.1|1.6|945|215|7.6|1.7|7155|509|57.7|2.6|2920|302|23.5|2.2|0|27|0.0|0.2
97000US3904652|Wynford Local School District, AZ|3904652|2014-2018|102|830|188|80|89|9.6|10.1|20|21|2.4|2.4|505|133|60.8|9.0|225|78|27.1|8.1|0|16|0.0|3.5
97000US3904514|Wyoming City School District, AZ|3904514|2014-2018|102|2100|227|105|61|5.0|3.0|170|81|8.1|3.9|1260|213|60.0|7.0|565|154|26.9|6.6|0|16|0.0|1.4
97000US5104110|Wythe County Public Schools, AZ|5104110|2014-2018|102|4655|183|245|123|5.3|2.5|210|77|4.5|1.7|2715|174|58.3|3.8|1480|166|31.8|3.3|0|22|0.0|0.7
97000US3904515|Xenia Community City School District, AZ|3904515|2014-2018|102|6360|438|560|149|8.8|2.3|460|153|7.2|2.5|3560|404|56.0|4.4|1780|261|28.0|3.5|0|24|0.0|0.5
97000US2804770|Yazoo City Municipal School District, AZ|2804770|2014-2018|102|2625|262|290|130|11.0|4.6|190|94|7.2|3.5|1685|203|64.2|5.7|460|117|17.5|4.2|0|20|0.0|1.4
97000US2804800|Yazoo County School District, AZ|2804800|2014-2018|102|2585|337|0|20|0.0|1.4|215|88|8.3|3.7|1570|225|60.7|5.6|800|220|30.9|5.8|0|20|0.0|1.4
97000US3904567|Yellow Springs Exempted Village School District, AZ|3904567|2014-2018|102|815|145|20|25|2.5|3.1|30|30|3.7|4.3|545|143|66.9|8.6|220|71|27.0|7.7|0|11|0.0|3.6
97000US5104150|York County Public Schools, AZ|5104150|2014-2018|102|13380|215|845|172|6.3|1.2|990|224|7.4|1.7|7555|274|56.5|2.3|3990|235|29.8|1.5|0|28|0.0|0.2
97000US3904516|Youngstown City School District, AZ|3904516|2014-2018|102|11520|520|935|204|8.1|1.7|880|213|7.6|1.8|6730|403|58.4|2.8|2980|294|25.9|2.1|0|27|0.0|0.3
97000US3904954|Zane Trace Local School District, AZ|3904954|2014-2018|102|1570|356|200|172|12.7|9.5|30|30|1.9|1.9|860|205|54.8|7.3|480|140|30.6|8.3|0|16|0.0|1.9
97000US3904517|Zanesville City School District, AZ|3904517|2014-2018|102|4865|338|565|136|11.6|2.7|345|153|7.1|3.0|2895|327|59.5|5.0|1065|184|21.9|3.8|0|21|0.0|0.6
97000US3906190|Adams County/Ohio Valley Local School District, CA|3906190|2014-2018|102|4175|287|105|62|2.5|1.5|215|107|5.1|2.5|2575|244|61.7|4.7|1275|195|30.5|3.9|0|21|0.0|0.7
96000US0606037|Alhambra Unified School District (9-12), CA|0606037|2014-2018|102|2445|306|0|29|0.0|1.4|0|29|0.0|1.4|0|29|0.0|1.4|2445|306|100.0|1.4|0|29|0.0|1.4
96000US5506180|Arrowhead Union High School District, CA|5506180|2014-2018|102|2475|234|0|18|0.0|0.7|0|18|0.0|0.7|0|18|0.0|0.7|2475|234|100.0|0.7|0|18|0.0|0.7
97000US3806210|Belfield Public School District 13, CA|3806210|2014-2018|102|315|98|30|26|9.5|9.2|25|26|7.9|7.3|215|77|68.3|10.2|45|31|14.3|9.0|0|9|0.0|6.1
97000US4606240|Bennett County School District 03-1, CA|4606240|2014-2018|102|1060|102|85|35|8.0|3.2|105|35|9.9|3.5|615|96|58.0|6.3|260|42|24.5|3.7|0|9|0.0|1.9
97000US4606360|Beresford School District 61-2, CA|4606360|2014-2018|102|805|163|30|25|3.7|3.1|50|30|6.2|3.9|460|145|57.1|12.3|265|103|32.9|11.2|0|9|0.0|2.5
95000US1706000|Berkeley School District 87, CA|1706000|2014-2018|102|2855|401|155|75|5.4|2.9|340|147|11.9|4.7|2365|385|82.8|5.5|0|20|0.0|1.0|0|20|0.0|1.0
95000US1706060|Berwyn North School District 98, CA|1706060|2014-2018|102|3960|493|615|153|15.5|3.3|310|117|7.8|2.8|3035|408|76.6|4.0|0|20|0.0|0.7|0|20|0.0|0.7
95000US1706090|Berwyn South School District 100, CA|1706090|2014-2018|102|3950|634|540|188|13.7|4.5|330|129|8.4|3.6|3080|614|78.0|6.0|0|20|0.0|0.7|0|20|0.0|0.7
97000US1706120|Bethalto Consolidated Unit School District 8, CA|1706120|2014-2018|102|3225|331|340|124|10.5|3.8|175|98|5.4|3.1|1870|232|58.0|4.2|840|200|26.0|5.2|0|17|0.0|0.8
95000US1706180|Bethel School District 82, CA|1706180|2014-2018|102|150|79|0|11|0.0|16.7|20|23|13.3|12.5|125|65|83.3|14.1|0|11|0.0|16.7|0|11|0.0|16.7
95000US1706270|Big Hollow School District 38, CA|1706270|2014-2018|102|1890|299|0|17|0.0|1.4|110|62|5.8|3.1|1780|288|94.2|3.1|0|17|0.0|1.4|0|17|0.0|1.4
97000US0806600|Big Sandy School District 100J, CA|0806600|2014-2018|102|385|101|45|26|11.7|6.6|35|26|9.1|5.9|215|71|55.8|12.1|90|49|23.4|11.4|0|12|0.0|8.1
97000US1706390|Bismarck-Henning Consolidated Unit School District, CA|1706390|2014-2018|102|930|163|70|35|7.5|4.0|85|41|9.1|4.1|485|111|52.2|6.1|290|79|31.2|7.0|0|11|0.0|2.9
97000US2606000|Blissfield Community Schools, CA|2606000|2014-2018|102|1095|158|0|14|0.0|2.0|50|26|4.6|2.3|655|104|59.8|8.0|390|124|35.6|8.5|0|14|0.0|2.0
96000US1706420|Bloom Township High School District 206, CA|1706420|2014-2018|102|4025|445|0|26|0.0|0.7|0|26|0.0|0.7|0|26|0.0|0.7|4025|445|100.0|0.7|0|26|0.0|0.7
97000US2606090|Bloomfield Hills School District, CA|2606090|2014-2018|102|7595|433|640|152|8.4|1.9|350|87|4.6|1.2|4545|356|59.8|2.9|2060|232|27.1|2.8|0|21|0.0|0.3
97000US2606270|Bloomingdale Public School District, CA|2606270|2014-2018|102|1525|295|80|44|5.2|3.0|125|86|8.2|5.3|860|229|56.4|8.3|460|132|30.2|7.3|0|14|0.0|1.5
95000US1706450|Bloomingdale School District 13, CA|1706450|2014-2018|102|1460|190|220|98|15.1|6.6|215|90|14.7|5.5|1025|153|70.2|6.4|0|17|0.0|1.9|0|17|0.0|1.9
97000US1706480|Bloomington School District 87, CA|1706480|2014-2018|102|6190|377|780|190|12.6|2.8|340|100|5.5|1.6|3340|317|54.0|4.0|1730|231|27.9|3.5|0|23|0.0|0.4
97000US0406580|Blue Ridge Unified District, CA|0406580|2014-2018|102|2185|354|130|103|5.9|4.6|205|101|9.4|4.5|1380|292|63.2|6.8|470|127|21.5|5.3|0|19|0.0|1.6
95000US1706750|Bourbonnais School District 53, CA|1706750|2014-2018|102|3215|393|345|131|10.7|3.6|380|132|11.8|3.9|2490|336|77.4|5.3|0|20|0.0|0.9|0|20|0.0|0.9
97000US2606500|Boyne City Public Schools, CA|2606500|2014-2018|102|1285|145|0|14|0.0|1.7|95|36|7.4|2.8|760|117|59.1|5.8|430|83|33.5|5.4|0|14|0.0|1.7
97000US2606510|Boyne Falls Public School District, CA|2606510|2014-2018|102|320|66|0|10|0.0|6.8|40|20|12.5|6.6|195|53|60.9|8.8|85|30|26.6|8.2|0|10|0.0|6.8
95000US1706840|Braceville School District 75, CA|1706840|2014-2018|102|155|43|0|11|0.0|16.2|30|18|19.4|10.4|125|39|80.6|10.4|0|11|0.0|16.2|0|11|0.0|16.2
97000US1706880|Bradford Community Unit School District 1, CA|1706880|2014-2018|102|355|90|25|17|7.0|4.7|15|13|4.2|3.4|200|68|56.3|9.4|110|36|31.0|8.8|0|11|0.0|7.4
95000US1706930|Bradley School District 61, CA|1706930|2014-2018|102|1650|241|200|119|12.1|6.8|200|92|12.1|5.3|1245|211|75.5|7.5|0|17|0.0|1.7|0|17|0.0|1.7
96000US1706960|Bradley-Bourbonnais Consolidated High School District 307, CA|1706960|2014-2018|102|1790|216|0|23|0.0|1.5|0|23|0.0|1.5|0|23|0.0|1.5|1790|216|100.0|1.5|0|23|0.0|1.5
97000US2706060|Braham Public School District, CA|2706060|2014-2018|102|1090|142|110|35|10.1|3.5|90|29|8.3|2.5|590|103|54.1|5.0|305|61|28.0|4.2|0|12|0.0|1.6
97000US2706090|Brainerd Public School District, CA|2706090|2014-2018|102|7810|231|640|139|8.2|1.7|485|87|6.2|1.1|4570|231|58.5|2.8|2115|200|27.1|2.3|0|18|0.0|0.2
97000US2606570|Brandon School District, CA|2606570|2014-2018|102|3585|283|245|84|6.8|2.4|245|110|6.8|3.1|2050|264|57.2|4.6|1045|165|29.1|4.1|0|16|0.0|0.6
97000US2606600|Brandywine Community Schools, CA|2606600|2014-2018|102|1345|261|0|14|0.0|1.7|145|67|10.8|4.7|885|239|65.8|8.6|315|103|23.4|8.1|0|14|0.0|1.7
97000US2606630|Breckenridge Community Schools, CA|2606630|2014-2018|102|930|131|0|14|0.0|2.4|95|35|10.2|4.2|520|98|55.9|6.3|320|72|34.4|5.7|0|14|0.0|2.4
97000US2706150|Breckenridge Public School District, CA|2706150|2014-2018|102|845|91|50|35|5.9|4.0|60|37|7.1|4.5|450|59|53.3|6.2|285|58|33.7|5.5|0|9|0.0|2.0
97000US2606720|Breitung Township Schools, CA|2606720|2014-2018|102|1555|192|0|16|0.0|1.4|125|90|8.0|5.8|925|165|59.5|7.8|510|131|32.8|7.1|0|16|0.0|1.4
97000US2606780|Bridgeport-Spaulding Community School District, CA|2606780|2014-2018|102|2230|377|0|16|0.0|1.0|120|52|5.4|2.3|1455|316|65.2|6.5|655|162|29.4|6.5|0|16|0.0|1.0
97000US2606840|Bridgman Public Schools, CA|2606840|2014-2018|102|650|114|0|14|0.0|3.4|30|32|4.6|4.8|360|105|55.4|14.1|260|96|40.0|12.8|0|14|0.0|3.4
95000US0606030|Briggs Elementary School District, CA|0606030|2014-2018|102|525|200|0|12|0.0|6.4|35|41|6.7|7.5|495|191|94.3|7.7|0|12|0.0|6.4|0|12|0.0|6.4
97000US2606870|Brighton Area Schools, CA|2606870|2014-2018|102|6110|355|0|21|0.0|0.4|540|119|8.8|1.8|3365|263|55.1|2.7|2205|197|36.1|2.8|0|21|0.0|0.4
97000US2606900|Brimley Area Schools, CA|2606900|2014-2018|102|555|82|0|10|0.0|4.0|60|19|10.8|3.1|325|63|58.6|6.7|170|43|30.6|6.7|0|10|0.0|4.0
95000US0606060|Brisbane Elementary School District, CA|0606060|2014-2018|102|780|170|0|17|0.0|4.4|140|100|17.9|11.3|645|135|82.7|11.0|0|17|0.0|4.4|0|17|0.0|4.4
95000US0606090|Brittan Elementary School District, CA|0606090|2014-2018|102|640|182|0|12|0.0|5.3|110|77|17.2|9.4|530|137|82.8|9.4|0|12|0.0|5.3|0|12|0.0|5.3
97000US2606930|Britton Deerfield School District, CA|2606930|2014-2018|102|485|93|0|10|0.0|4.5|45|21|9.3|3.8|280|62|57.7|6.2|160|43|33.0|6.6|0|10|0.0|4.5
97000US2606960|Bronson Community School District, CA|2606960|2014-2018|102|1505|174|0|14|0.0|1.5|165|57|11.0|3.9|855|161|56.8|6.9|485|108|32.2|6.7|0|14|0.0|1.5
97000US2706240|Brooklyn Center School District, CA|2706240|2014-2018|102|1765|351|125|55|7.1|3.3|160|73|9.1|4.1|1120|267|63.5|6.7|360|144|20.4|6.6|0|12|0.0|1.0
97000US2706300|Browerville Public School District, CA|2706300|2014-2018|102|830|100|55|19|6.6|2.0|70|22|8.4|2.5|465|69|56.0|3.4|240|40|28.9|4.3|0|9|0.0|2.1
95000US0606100|Browns Elementary School District, CA|0606100|2014-2018|102|110|47|0|12|0.0|26.7|20|18|18.2|17.1|90|45|81.8|17.1|0|12|0.0|26.7|0|12|0.0|26.7
97000US2906030|Brunswick R-II School District, CA|2906030|2014-2018|102|255|63|45|28|17.6|9.6|10|10|3.9|3.8|160|47|62.7|9.3|45|20|17.6|7.6|0|11|0.0|10.2
95000US0606270|Buckeye Union Elementary School District, CA|0606270|2014-2018|102|4975|528|0|26|0.0|0.7|495|170|9.9|3.2|4480|489|90.1|3.2|0|26|0.0|0.7|0|26|0.0|0.7
97000US2906090|Bucklin R-II School District, CA|2906090|2014-2018|102|120|44|0|11|0.0|20.3|4|6|3.3|5.7|85|36|70.8|14.8|30|19|25.0|13.9|0|11|0.0|20.3
95000US0606330|Buellton Union Elementary School District, CA|0606330|2014-2018|102|705|254|0|17|0.0|4.8|65|54|9.2|7.3|640|243|90.8|7.3|0|17|0.0|4.8|0|17|0.0|4.8
95000US0606360|Buena Park Elementary School District, CA|0606360|2014-2018|102|5480|501|0|26|0.0|0.6|735|210|13.4|3.5|4745|460|86.6|3.5|0|26|0.0|0.6|0|26|0.0|0.6
97000US2906170|Bunker R-III School District, CA|2906170|2014-2018|102|330|105|0|11|0.0|8.0|20|20|6.1|6.1|190|61|57.6|14.9|120|75|36.4|15.9|0|11|0.0|8.0
