GeoId|Geography|LEAID|Year|Iteration|CDP02.11_92est|CDP02.11_92moe|CDP02.11_93est|CDP02.11_93moe|CDP02.11_93pct|CDP02.11_93pctmoe|CDP02.11_94est|CDP02.11_94moe|CDP02.11_94pct|CDP02.11_94pctmoe
95000US5512900|Richfield Joint No. 1 School District, FL|5512900|2014-2018|102|350|97|350|97|100.0|4.9|335|97|95.7|6.1
97000US5512960|Richland School District, FL|5512960|2014-2018|102|1120|91|1060|94|94.6|3.5|955|106|85.3|5.4
97000US5512990|Rio Community School District, FL|5512990|2014-2018|102|350|56|350|56|100.0|4.9|310|56|88.6|6.8
96000US3412260|River Dell Regional School District, FL|3412260|2014-2018|102|1305|163|1305|163|100.0|2.5|1280|165|98.1|3.5
97000US0512000|Rose Bud School District, FL|0512000|2014-2018|102|510|143|505|142|99.0|4.3|475|140|93.1|6.2
97000US0512060|Russellville Schools, FL|0512060|2014-2018|102|3520|326|3350|322|95.2|2.9|2720|303|77.3|6.5
97000US0512090|Salem School District, FL|0512090|2014-2018|102|430|94|405|96|94.2|7.8|290|96|67.4|13.2
97000US0512180|Scranton School District, FL|0512180|2014-2018|102|330|77|320|77|97.0|4.7|285|78|86.4|8.9
97000US0512210|Searcy School District, FL|0512210|2014-2018|102|3470|338|3305|345|95.2|3.1|2975|335|85.7|5.5
97000US2012180|Shawnee Heights Unified School District 450, FL|2012180|2014-2018|102|2235|224|2180|227|97.5|3.2|2045|199|91.5|4.8
97000US0512420|Shirley School District, FL|0512420|2014-2018|102|330|86|295|85|89.4|9.0|250|87|75.8|13.9
97000US0512450|Siloam Springs Schools, FL|0512450|2014-2018|102|2920|289|2865|287|98.1|1.6|1745|242|59.8|7.0
97000US0512480|Sloan-Hendrix School District, FL|0512480|2014-2018|102|460|134|385|112|83.7|14.4|290|102|63.0|19.5
97000US0512510|Smackover-Norphlet School District, FL|0512510|2014-2018|102|680|132|590|120|86.8|8.1|535|114|78.7|10.2
97000US0512520|South Conway County School District, FL|0512520|2014-2018|102|1455|167|1420|168|97.6|2.0|1115|182|76.6|8.6
97000US2312330|South Portland, FL|2312330|2014-2018|102|2420|212|2420|212|100.0|0.9|2305|196|95.2|3.3
97000US5512030|South Shore School District, FL|5512030|2014-2018|102|150|24|150|23|100.0|11.0|140|24|93.3|4.5
97000US0512570|South Side-Bee Branch School District, FL|0512570|2014-2018|102|405|103|390|104|96.3|4.1|305|93|75.3|11.5
97000US0512540|Southside School District, FL|0512540|2014-2018|102|595|143|550|138|92.4|7.8|430|140|72.3|15.2
95000US2912450|Spring Bluff R-XV School District, FL|2912450|2014-2018|102|210|56|205|56|97.6|4.6|200|54|95.2|4.4
97000US0512630|Spring Hill School District, FL|0512630|2014-2018|102|260|73|250|75|96.2|5.6|195|61|75.0|14.3
97000US0512660|Springdale School District, FL|0512660|2014-2018|102|13435|600|12720|613|94.7|2.0|9640|633|71.8|3.7
97000US3612990|Springville-Griffith Institute Central School, FL|3612990|2014-2018|102|1330|156|1300|154|97.7|3.4|1165|140|87.6|5.3
97000US2012030|Sterling Unified School District 376, FL|2012030|2014-2018|102|330|72|330|72|100.0|7.3|315|70|95.5|5.6
97000US2012060|Stockton Unified School District 271, FL|2012060|2014-2018|102|190|32|185|32|97.4|4.5|175|31|92.1|5.1
95000US2912480|Strain-Japan R-XVI School District, FL|2912480|2014-2018|102|95|33|95|33|100.0|24.7|90|31|94.7|10.7
97000US0512930|Strong School District, FL|0512930|2014-2018|102|290|94|195|70|67.2|19.9|100|51|34.5|19.3
97000US0512960|Stuttgart School District, FL|0512960|2014-2018|102|1110|164|1030|166|92.8|5.1|905|173|81.5|7.7
97000US2012090|Sublette Unified School District 374, FL|2012090|2014-2018|102|255|41|235|39|92.2|5.9|225|38|88.2|8.2
97000US2312750|Surry, FL|2312750|2014-2018|102|90|38|90|38|100.0|21.9|90|38|100.0|21.9
97000US2012120|Sylvan Grove Unified School District 299, FL|2012120|2014-2018|102|105|35|105|35|100.0|21.0|90|30|85.7|10.3
97000US2012150|Syracuse Unified School District 494, FL|2012150|2014-2018|102|275|56|240|57|87.3|10.1|205|54|74.5|11.7
97000US4112240|Tigard-Tualatin School District 23J, FL|4112240|2014-2018|102|8340|440|8250|435|98.9|0.7|7925|433|95.0|1.8
97000US4112320|Tillamook School District 9, FL|4112320|2014-2018|102|1315|173|1250|172|95.1|5.0|1150|183|87.5|6.5
97000US2012210|Tonganoxie Unified School District 464, FL|2012210|2014-2018|102|1200|143|1200|143|100.0|2.1|1105|136|92.1|5.0
97000US2012260|Topeka Public Schools Unified School District 501, FL|2012260|2014-2018|102|9555|570|8755|595|91.6|2.5|6830|515|71.5|3.4
97000US2312980|Trenton, FL|2312980|2014-2018|102|155|52|155|52|100.0|13.5|135|51|87.1|10.6
97000US2012330|Troy Public Schools Unified School District 429, FL|2012330|2014-2018|102|165|38|165|38|100.0|14.0|155|35|93.9|6.7
97000US2012360|Turner Unified School District 202, FL|2012360|2014-2018|102|2420|260|2370|258|97.9|0.9|1935|238|80.0|4.9
97000US2012390|Udall Unified School District 463, FL|2012390|2014-2018|102|205|46|205|46|100.0|11.5|185|43|90.2|7.8
97000US2012420|Ulysses Unified School District 214, FL|2012420|2014-2018|102|850|185|825|183|97.1|4.0|765|188|90.0|7.1
97000US4112600|Umatilla School District 6, FL|4112600|2014-2018|102|845|165|840|165|99.4|1.9|655|178|77.5|13.8
97000US4112690|Union School District 5, FL|4112690|2014-2018|102|175|69|160|68|91.4|10.7|165|68|94.3|9.5
97000US2012450|Uniontown Unified School District 235, FL|2012450|2014-2018|102|225|51|215|50|95.6|6.7|190|49|84.4|8.1
97000US2012510|Valley Center Public Schools Unified School District 262, FL|2012510|2014-2018|102|1655|162|1620|165|97.9|2.4|1530|162|92.4|5.6
97000US2012540|Valley Falls Unified School District 338, FL|2012540|2014-2018|102|280|59|275|60|98.2|2.6|260|61|92.9|5.0
97000US2012780|Valley Heights Unified School District 498, FL|2012780|2014-2018|102|230|45|225|42|97.8|5.8|210|41|91.3|8.0
97000US4112930|Vernonia School District 47J, FL|4112930|2014-2018|102|305|81|285|84|93.4|9.3|265|83|86.9|10.6
97000US2012600|Victoria Unified School District 432, FL|2012600|2014-2018|102|170|49|170|48|100.0|13.6|155|48|91.2|10.9
97000US1812090|Vigo County School Corporation, FL|1812090|2014-2018|102|10570|491|10240|493|96.9|0.9|9040|477|85.5|2.7
97000US1812120|Vincennes Community School Corporation, FL|1812120|2014-2018|102|2640|287|2570|284|97.3|2.3|2285|292|86.6|7.2
97000US1812150|Wabash City Schools, FL|1812150|2014-2018|102|945|121|925|118|97.9|3.6|780|126|82.5|8.8
97000US1812180|Wabash County Schools Metropolitan School District, FL|1812180|2014-2018|102|1240|148|1200|147|96.8|2.9|1080|143|87.1|5.1
97000US2012630|WaKeeney Unified School District 208, FL|2012630|2014-2018|102|250|48|250|48|100.0|9.5|220|45|88.0|9.1
97000US4112990|Wallowa School District 12, FL|4112990|2014-2018|102|165|42|165|42|100.0|17.8|145|42|87.9|11.3
97000US2512000|Waltham School District, FL|2512000|2014-2018|102|4320|281|4215|286|97.6|2.0|3875|297|89.7|3.4
97000US1812240|Wa-Nee Community Schools, FL|1812240|2014-2018|102|2110|233|1780|229|84.4|5.5|1545|222|73.2|6.6
97000US2512030|Ware School District, FL|2512030|2014-2018|102|1115|160|1025|144|91.9|8.7|965|137|86.5|9.9
97000US2512060|Wareham School District, FL|2512060|2014-2018|102|2320|289|2300|285|99.1|1.5|2245|303|96.8|3.6
97000US1812360|Warren Township Metropolitan School District, FL|1812360|2014-2018|102|7550|462|6510|509|86.2|3.4|5825|462|77.2|4.3
97000US1812390|Warrick County School Corporation, FL|1812390|2014-2018|102|7065|322|6995|328|99.0|0.9|6450|337|91.3|3.0
97000US1812420|Warsaw Community Schools, FL|1812420|2014-2018|102|4480|340|4340|340|96.9|2.0|3905|331|87.2|3.4
97000US1812450|Washington Community School Corporation, FL|1812450|2014-2018|102|1755|165|1705|164|97.2|2.5|1360|165|77.5|7.5
97000US1812720|Washington Township Metropolitan School District, FL|1812720|2014-2018|102|7310|447|6955|408|95.1|2.1|6545|405|89.5|2.8
97000US2512180|Watertown School District, FL|2512180|2014-2018|102|2470|323|2470|323|100.0|1.4|2410|326|97.6|2.3
97000US2512210|Wayland School District, FL|2512210|2014-2018|102|1860|109|1860|109|100.0|1.9|1845|109|99.2|1.0
97000US1812810|Wayne Township Metropolitan School District, FL|1812810|2014-2018|102|9200|472|8870|465|96.4|1.4|8055|471|87.6|2.7
97000US2512240|Webster School District, FL|2512240|2014-2018|102|1785|150|1740|155|97.5|3.3|1580|159|88.5|6.1
97000US2512270|Wellesley School District, FL|2512270|2014-2018|102|3655|144|3655|144|100.0|1.0|3570|144|97.7|1.5
97000US2012840|Wellington Unified School District 353, FL|2012840|2014-2018|102|1050|109|1050|109|100.0|2.3|945|114|90.0|5.1
97000US2012870|Wellsville Unified School District 289, FL|2012870|2014-2018|102|530|85|530|85|100.0|4.6|440|85|83.0|7.9
97000US2512390|West Boylston School District, FL|2512390|2014-2018|102|415|92|410|89|98.8|2.4|400|89|96.4|3.8
97000US2512420|West Bridgewater School District, FL|2512420|2014-2018|102|775|89|775|89|100.0|4.4|745|87|96.1|4.4
97000US1812870|West Lafayette Community School Corporation, FL|1812870|2014-2018|102|1570|174|1570|174|100.0|1.9|1500|173|95.5|3.6
97000US1812900|West Noble School Corporation, FL|1812900|2014-2018|102|1545|148|1410|159|91.3|3.9|1330|153|86.1|4.9
97000US2512510|West Springfield School District, FL|2512510|2014-2018|102|2980|233|2945|229|98.8|1.6|2855|233|95.8|3.0
97000US1812930|West Washington School Corporation, FL|1812930|2014-2018|102|680|134|640|133|94.1|4.4|490|122|72.1|12.4
97000US2512600|Westborough School District, FL|2512600|2014-2018|102|2420|159|2420|159|100.0|1.4|2400|163|99.2|1.0
97000US1812990|Western Boone County Community School Corporation, FL|1812990|2014-2018|102|1145|131|1135|132|99.1|1.0|940|126|82.1|6.1
97000US2512630|Westfield School District, FL|2512630|2014-2018|102|4020|277|3960|282|98.5|1.6|3780|298|94.0|3.0
97000US2512660|Westford School District, FL|2512660|2014-2018|102|3440|196|3420|194|99.4|0.8|3315|189|96.4|2.7
95000US2512690|Westhampton School District, FL|2512690|2014-2018|102|120|30|120|30|100.0|24.9|115|29|95.8|6.0
97000US2512750|Weston School District, FL|2512750|2014-2018|102|1390|151|1390|151|100.0|2.5|1370|153|98.6|1.7
97000US2512780|Westport School District, FL|2512780|2014-2018|102|1605|140|1605|140|100.0|2.2|1590|144|99.1|1.5
97000US2512810|Westwood School District, FL|2512810|2014-2018|102|2065|138|2065|138|100.0|1.7|2065|138|100.0|1.7
97000US2512840|Weymouth School District, FL|2512840|2014-2018|102|5480|331|5430|323|99.1|1.4|5265|323|96.1|2.2
97000US2512930|Whitman-Hanson School District, FL|2512930|2014-2018|102|2735|186|2735|186|100.0|1.3|2565|173|93.8|4.0
97000US2012990|Wichita Unified School District 259, FL|2012990|2014-2018|102|34730|912|31945|973|92.0|1.2|28845|916|83.1|1.4
95000US2512990|Williamsburg School District, FL|2512990|2014-2018|102|150|42|150|42|100.0|20.6|135|39|90.0|13.5
97000US4813020|Carroll Independent School District, GA|4813020|2014-2018|102|5050|319|5020|323|99.4|0.7|5000|323|99.0|0.8
97000US4813050|Carrollton-Farmers Branch Independent School District, GA|4813050|2014-2018|102|19995|654|19495|646|97.5|0.8|17295|648|86.5|1.6
97000US4813110|Carthage Independent School District, GA|4813110|2014-2018|102|1925|252|1870|247|97.1|2.6|1680|236|87.3|4.8
97000US4813170|Castleberry Independent School District, GA|4813170|2014-2018|102|2405|266|2230|250|92.7|4.7|2075|249|86.3|6.0
97000US4813230|Cedar Hill Independent School District, GA|4813230|2014-2018|102|6320|372|6240|361|98.7|0.9|6065|381|96.0|1.8
97000US4813260|Celeste Independent School District, GA|4813260|2014-2018|102|275|73|275|73|100.0|13.5|225|74|81.8|11.6
97000US4813290|Celina Independent School District, GA|4813290|2014-2018|102|1670|232|1670|232|100.0|2.4|1535|235|91.9|5.8
97000US4813320|Center Independent School District, GA|4813320|2014-2018|102|1665|198|1580|211|94.9|4.3|1215|254|73.0|10.7
97000US4813350|Center Point Independent School District, GA|4813350|2014-2018|102|445|146|415|144|93.3|9.7|365|137|82.0|13.8
97000US4813410|Centerville Independent School District (Leon County), GA|4813410|2014-2018|102|445|156|440|153|98.9|1.5|390|157|87.6|10.5
97000US4813440|Central Heights Independent School District, GA|4813440|2014-2018|102|520|145|510|141|98.1|3.9|425|132|81.7|14.0
97000US4813500|Central Independent School District, GA|4813500|2014-2018|102|820|186|795|181|97.0|4.3|795|181|97.0|4.3
97000US4813590|Channelview Independent School District, GA|4813590|2014-2018|102|5495|487|5270|491|95.9|1.9|4635|502|84.3|5.1
97000US4813650|Chapel Hill Independent School District (Smith County), GA|4813650|2014-2018|102|2105|356|1965|350|93.3|5.0|1880|343|89.3|5.3
97000US4813680|Chapel Hill Independent School District (Titus County), GA|4813680|2014-2018|102|335|88|315|85|94.0|7.5|260|82|77.6|13.4
97000US4813710|Charlotte Independent School District, GA|4813710|2014-2018|102|215|60|205|58|95.3|6.9|185|56|86.0|11.0
96000US1313053|Chattahoochee County for Fort Benning, GA|1313053|2014-2018|102|160|58|160|58|100.0|21.9|140|57|87.5|14.4
97000US4813770|Chester Independent School District, GA|4813770|2014-2018|102|170|73|170|73|100.0|20.8|155|70|91.2|9.5
97000US4813800|Chico Independent School District, GA|4813800|2014-2018|102|480|155|460|161|95.8|5.7|350|140|72.9|19.6
97000US4813860|Childress Independent School District, GA|4813860|2014-2018|102|615|150|545|109|88.6|15.0|510|116|82.9|16.7
97000US4813890|Chillicothe Independent School District, GA|4813890|2014-2018|102|115|41|105|41|91.3|12.9|95|35|82.6|14.4
97000US4813920|Chilton Independent School District, GA|4813920|2014-2018|102|215|77|200|75|93.0|8.9|170|72|79.1|13.7
97000US4813960|China Spring Independent School District, GA|4813960|2014-2018|102|1450|171|1395|174|96.2|3.0|1305|195|90.0|6.0
97000US4813980|Chireno Independent School District, GA|4813980|2014-2018|102|185|61|165|57|89.2|10.8|150|56|81.1|13.8
97000US1913350|Clayton Ridge Community School District, GA|1913350|2014-2018|102|415|72|405|71|97.6|4.9|380|69|91.6|6.9
95000US1713770|Community Consolidated School District 59, GA|1713770|2014-2018|102|5405|329|4960|396|91.8|4.8|4395|352|81.3|4.8
97000US2713110|Cook County Public Schools, GA|2713110|2014-2018|102|490|100|460|101|93.9|4.4|450|95|91.8|4.6
97000US5513170|D.C. Everest Area School District, GA|5513170|2014-2018|102|3585|221|3585|221|100.0|0.5|3450|223|96.2|1.7
96000US1713940|DuPage High School District 88, GA|1713940|2014-2018|102|3410|342|3385|344|99.3|1.0|3135|342|91.9|3.5
97000US1713050|East Dubuque Community Unit School District 119, GA|1713050|2014-2018|102|525|74|460|81|87.6|14.7|410|71|78.1|13.3
95000US1713140|East Maine School District 63, GA|1713140|2014-2018|102|2785|275|2655|293|95.3|4.1|2540|278|91.2|4.9
95000US1713170|East Moline School District 37, GA|1713170|2014-2018|102|2425|278|2250|279|92.8|3.9|2175|272|89.7|3.6
96000US1713230|East Peoria Community High School District 309, GA|1713230|2014-2018|102|730|170|685|156|93.8|8.9|655|150|89.7|10.0
95000US1713240|East Peoria School District 86, GA|1713240|2014-2018|102|1205|190|1175|194|97.5|3.7|1100|193|91.3|5.6
97000US1713290|East Richland Community Unit School District 1, GA|1713290|2014-2018|102|1535|188|1510|187|98.4|2.2|1455|184|94.8|3.1
97000US1713320|East St. Louis School District 189, GA|1713320|2014-2018|102|3600|319|2760|331|76.7|6.0|1995|283|55.4|6.7
97000US1713370|Edgar County Community Unit District 6, GA|1713370|2014-2018|102|190|45|165|40|86.8|13.5|165|41|86.8|13.9
97000US1713410|Edinburg Community Unit School District 4, GA|1713410|2014-2018|102|200|44|190|43|95.0|6.7|185|43|92.5|5.7
97000US1713500|Edwards County Community Unit School District 1, GA|1713500|2014-2018|102|665|83|650|83|97.7|2.5|625|86|94.0|4.3
97000US1713530|Edwardsville Community Unit School District 7, GA|1713530|2014-2018|102|5680|342|5585|341|98.3|1.4|5480|346|96.5|1.7
97000US1713560|Effingham Community Unit School District 40, GA|1713560|2014-2018|102|2255|188|2185|184|96.9|3.1|2070|184|91.8|3.8
97000US1713590|Egyptian Community Unit School District 5, GA|1713590|2014-2018|102|190|50|155|46|81.6|10.5|115|41|60.5|14.1
97000US1713660|Eldorado Community Unit School District 4, GA|1713660|2014-2018|102|830|121|670|124|80.7|10.3|595|117|71.7|10.2
97000US2613050|Elk Rapids Schools, GA|2613050|2014-2018|102|745|76|745|77|100.0|3.0|675|83|90.6|5.6
97000US2613090|Elkton-Pigeon-Bay Port Schools, GA|2613090|2014-2018|102|570|68|560|65|98.2|2.6|495|58|86.8|5.5
97000US2613110|Ellsworth Community Schools, GA|2613110|2014-2018|102|170|30|170|30|100.0|12.4|135|34|79.4|13.1
97000US1713970|Elmhurst School District 205, GA|1713970|2014-2018|102|5795|246|5775|246|99.7|0.4|5680|246|98.0|1.2
97000US1713860|Elverado Community Unit School District 196, GA|1713860|2014-2018|102|325|77|305|75|93.8|5.5|235|56|72.3|13.5
97000US2613500|Escanaba Area Public Schools, GA|2613500|2014-2018|102|1775|176|1685|179|94.9|3.9|1535|178|86.5|5.2
97000US2613530|Essexville-Hampton Public Schools, GA|2613530|2014-2018|102|965|129|930|132|96.4|3.5|915|132|94.8|4.3
95000US0613080|Eureka Union Elementary School District, GA|0613080|2014-2018|102|2305|223|2305|223|100.0|1.5|2270|210|98.5|1.5
97000US2613560|Evart Public Schools, GA|2613560|2014-2018|102|580|57|520|58|89.7|4.2|425|54|73.3|6.1
95000US0613140|Evergreen Elementary School District, GA|0613140|2014-2018|102|8490|402|8490|402|100.0|0.4|8400|400|98.9|0.6
95000US0613170|Evergreen Union Elementary School District, GA|0613170|2014-2018|102|545|152|540|153|99.1|1.5|450|152|82.6|13.8
95000US0613290|Fairfax Elementary School District, GA|0613290|2014-2018|102|1590|208|1535|215|96.5|3.4|1370|228|86.2|7.7
97000US0613360|Fairfield-Suisun Unified School District, GA|0613360|2014-2018|102|14360|667|14040|648|97.8|1.0|13290|623|92.5|1.6
97000US0613470|Fall River Joint Unified School District, GA|0613470|2014-2018|102|735|146|625|143|85.0|10.0|530|123|72.1|11.4
95000US0613500|Fallbrook Union Elementary School District, GA|0613500|2014-2018|102|3625|489|3480|487|96.0|2.8|3265|502|90.1|4.4
96000US0613530|Fallbrook Union High School District, GA|0613530|2014-2018|102|2325|363|2210|360|95.1|4.6|2150|351|92.5|4.8
95000US2513321|Farmington River Regional School District, GA|2513321|2014-2018|102|120|41|120|41|100.0|24.9|115|41|95.8|6.1
95000US0613740|Fieldbrook Elementary School District, GA|0613740|2014-2018|102|95|34|95|34|100.0|29.9|95|34|100.0|29.9
97000US0613800|Fillmore Unified School District, GA|0613800|2014-2018|102|2325|191|2085|223|89.7|5.4|1930|236|83.0|6.3
97000US0613840|Firebaugh-Las Deltas Unified School District, GA|0613840|2014-2018|102|1235|164|1130|164|91.5|5.7|1005|156|81.4|8.5
97000US0613890|Folsom-Cordova Unified School District, GA|0613890|2014-2018|102|13770|484|13635|478|99.0|0.6|13280|481|96.4|1.2
97000US0613920|Fontana Unified School District, GA|0613920|2014-2018|102|22195|718|21705|727|97.8|0.7|18605|759|83.8|2.0
95000US0613980|Foresthill Union Elementary School District, GA|0613980|2014-2018|102|580|198|580|198|100.0|5.9|510|178|87.9|13.5
97000US2713020|Goodridge Public School District, GA|2713020|2014-2018|102|110|26|105|25|95.5|7.8|100|24|90.9|12.1
97000US4013080|Gracemont Public Schools, GA|4013080|2014-2018|102|95|30|90|30|94.7|13.4|65|27|68.4|20.9
97000US2913080|Grain Valley R-V School District, GA|2913080|2014-2018|102|2465|197|2450|199|99.4|1.0|2340|211|94.9|2.6
97000US2713040|Granada-Huntley-East Chain, GA|2713040|2014-2018|102|180|27|175|26|97.2|4.3|160|24|88.9|6.6
97000US2713140|Grand Meadow Public School District, GA|2713140|2014-2018|102|225|38|225|38|100.0|7.5|200|35|88.9|10.7
97000US2713170|Grand Rapids Public School District, GA|2713170|2014-2018|102|2715|175|2680|178|98.7|1.0|2490|186|91.7|2.8
95000US4013230|Grand View Public School, GA|4013230|2014-2018|102|540|113|430|109|79.6|12.2|400|105|74.1|12.9
97000US4013200|Grandfield Public Schools, GA|4013200|2014-2018|102|135|37|135|37|100.0|13.7|115|41|85.2|14.2
97000US2913140|Grandview C-4 School District, GA|2913140|2014-2018|102|3515|286|3380|297|96.2|2.0|3060|247|87.1|4.0
95000US4013260|Grandview Public School, GA|4013260|2014-2018|102|80|28|75|27|93.8|8.4|65|25|81.3|14.4
97000US2913170|Grandview R-II School District, GA|2913170|2014-2018|102|505|141|505|141|100.0|5.3|420|107|83.2|15.2
97000US4013290|Granite Public Schools, GA|4013290|2014-2018|102|155|49|155|49|100.0|12.1|155|48|100.0|12.1
97000US4013320|Grant Public School, GA|4013320|2014-2018|102|165|38|145|35|87.9|7.7|120|32|72.7|9.6
95000US3013040|Great Falls Elementary School District, GA|3013040|2014-2018|102|6020|387|5645|366|93.8|2.4|5025|377|83.5|3.6
96000US3013050|Great Falls High School District, GA|3013050|2014-2018|102|2730|282|2535|246|92.9|3.5|2370|244|86.8|4.0
97000US2913230|Green City R-I School District, GA|2913230|2014-2018|102|135|31|130|31|96.3|9.8|125|30|92.6|11.3
97000US2913290|Green Ridge R-VIII School District, GA|2913290|2014-2018|102|215|46|215|46|100.0|12.0|195|44|90.7|8.1
97000US0513080|Greene County Technical School District, GA|0513080|2014-2018|102|2420|347|2395|345|99.0|1.2|2205|334|91.1|3.7
97000US2913320|Greenfield R-IV School District, GA|2913320|2014-2018|102|325|70|285|57|87.7|13.7|255|56|78.5|14.0
95000US4013380|Greenville Public School, GA|4013380|2014-2018|102|100|29|95|27|95.0|6.5|80|27|80.0|12.7
97000US2913380|Greenville R-II School District, GA|2913380|2014-2018|102|435|113|415|110|95.4|5.3|315|75|72.4|15.1
97000US1913200|Grinnell-Newburg Community School District, GA|1913200|2014-2018|102|1250|159|1250|159|100.0|1.6|1145|163|91.6|5.4
97000US1913230|Griswold Community School District, GA|1913230|2014-2018|102|430|60|430|60|100.0|4.5|395|61|91.9|4.0
97000US3613020|Groton Central School District, GA|3613020|2014-2018|102|605|92|600|91|99.2|1.5|535|95|88.4|8.5
95000US4013500|Grove Public School, GA|4013500|2014-2018|102|515|81|505|80|98.1|2.9|450|77|87.4|7.6
97000US4013530|Grove Public Schools, GA|4013530|2014-2018|102|1420|147|1375|143|96.8|2.1|1125|145|79.2|5.2
97000US1913290|Grundy Center Community School District, GA|1913290|2014-2018|102|395|46|385|43|97.5|3.4|375|46|94.9|3.9
97000US3613080|Guilderland Central School District, GA|3613080|2014-2018|102|3305|223|3305|223|100.0|1.0|3250|223|98.3|1.4
97000US1913320|Guthrie Center Community School District, GA|1913320|2014-2018|102|305|48|295|50|96.7|4.6|275|46|90.2|7.1
97000US4013560|Guthrie Public Schools, GA|4013560|2014-2018|102|2500|265|2245|248|89.8|4.9|2085|251|83.4|6.1
97000US4013590|Guymon Public Schools, GA|4013590|2014-2018|102|1415|195|1295|171|91.5|5.1|1165|167|82.3|6.4
95000US4013600|Gypsy Public School, GA|4013600|2014-2018|102|65|23|65|23|100.0|26.0|55|20|84.6|13.5
97000US3613110|Hadley-Luzerne Central School District, GA|3613110|2014-2018|102|425|75|385|75|90.6|8.1|370|70|87.1|9.1
97000US4013620|Haileyville Public Schools, GA|4013620|2014-2018|102|250|46|245|46|98.0|7.0|220|41|88.0|7.5
97000US3613230|Haldane Central School District, GA|3613230|2014-2018|102|555|97|555|97|100.0|5.7|545|93|98.2|2.4
97000US2913500|Hale R-I School District, GA|2913500|2014-2018|102|120|28|115|28|95.8|6.0|110|27|91.7|7.4
97000US3613290|Half Hollow Hills Central School District, GA|3613290|2014-2018|102|4890|333|4865|330|99.5|0.6|4635|344|94.8|2.4
97000US2913530|Halfway R-III School District, GA|2913530|2014-2018|102|255|78|220|73|86.3|8.2|165|66|64.7|15.8
97000US2913560|Hallsville R-IV School District, GA|2913560|2014-2018|102|1155|153|1145|151|99.1|1.6|1090|155|94.4|3.9
97000US3613350|Hamburg Central School District, GA|3613350|2014-2018|102|2325|226|2260|242|97.2|3.3|2185|223|94.0|2.7
97000US1913440|Hamburg Community School District, GA|1913440|2014-2018|102|165|38|160|39|97.0|4.7|155|37|93.9|10.2
97000US3613380|Hamilton Central School District, GA|3613380|2014-2018|102|310|74|310|74|100.0|9.9|290|74|93.5|6.2
97000US3013260|Hamilton K-12 Schools, GA|3013260|2014-2018|102|1035|168|955|168|92.3|10.0|920|164|88.9|10.3
97000US2913590|Hamilton R-II School District, GA|2913590|2014-2018|102|430|87|350|66|81.4|13.1|320|64|74.4|11.6
97000US3613440|Hammond Central School District, GA|3613440|2014-2018|102|175|35|165|38|94.3|7.7|150|37|85.7|9.4
97000US3613470|Hammondsport Central School District, GA|3613470|2014-2018|102|265|59|245|58|92.5|5.5|225|59|84.9|8.8
97000US3613530|Hampton Bays Union Free School District, GA|3613530|2014-2018|102|1340|237|945|182|70.5|11.9|930|182|69.4|12.0
97000US1913470|Hampton-Dumont Community School District, GA|1913470|2014-2018|102|825|108|590|88|71.5|7.0|515|93|62.4|8.0
97000US3613560|Hancock Central School District, GA|3613560|2014-2018|102|220|50|220|50|100.0|13.7|190|44|86.4|12.4
97000US2913620|Hancock Place School District, GA|2913620|2014-2018|102|1040|198|955|198|91.8|6.6|895|204|86.1|9.6
97000US2713380|Hancock Public School District, GA|2713380|2014-2018|102|140|38|140|38|100.0|11.7|115|36|82.1|11.0
97000US4013680|Hanna Public Schools, GA|4013680|2014-2018|102|70|19|65|19|92.9|29.1|50|19|71.4|16.4
97000US2913650|Hannibal 60 School District, GA|2913650|2014-2018|102|2525|225|2410|227|95.4|3.3|2225|222|88.1|4.5
97000US3613590|Hannibal Central School District, GA|3613590|2014-2018|102|820|134|805|137|98.2|3.7|725|141|88.4|7.8
97000US3613620|Harborfields Central School District, GA|3613620|2014-2018|102|2025|180|2025|180|100.0|1.6|1910|177|94.3|4.4
97000US4013740|Hardesty Public Schools, GA|4013740|2014-2018|102|60|26|55|25|91.7|11.8|40|19|66.7|17.0
95000US3013310|Hardin Elementary School District, GA|3013310|2014-2018|102|1070|120|870|116|81.3|5.9|705|104|65.9|6.9
96000US3013340|Hardin High School District, GA|3013340|2014-2018|102|515|95|420|89|81.6|6.5|380|85|73.8|9.2
97000US2913680|Hardin-Central C-2 School District, GA|2913680|2014-2018|102|105|32|105|32|100.0|22.8|85|25|81.0|15.4
97000US1913500|Harlan Community School District, GA|1913500|2014-2018|102|805|131|780|119|96.9|3.2|770|126|95.7|3.6
95000US3013395|Harlem Elementary School District, GA|3013395|2014-2018|102|300|60|245|56|81.7|8.0|190|56|63.3|14.0
96000US3013400|Harlem High School District, GA|3013400|2014-2018|102|95|29|70|30|73.7|21.1|55|27|57.9|20.9
95000US3013440|Harlowton Elementary School District, GA|3013440|2014-2018|102|160|34|140|35|87.5|14.3|105|32|65.6|17.9
96000US3013470|Harlowton High School District, GA|3013470|2014-2018|102|75|31|75|31|100.0|25.5|65|28|86.7|18.0
97000US1913530|Harmony Community School District, GA|1913530|2014-2018|102|220|52|210|52|95.5|4.2|190|51|86.4|7.4
97000US4013830|Harmony Public School, GA|4013830|2014-2018|102|195|36|190|36|97.4|3.9|145|33|74.4|10.3
97000US3613710|Harpursville Central School District, GA|3613710|2014-2018|102|540|157|520|158|96.3|5.5|510|156|94.4|6.8
